refYear,reporter,partner,partner_group,flow_india,cmdCode,cmdDesc,trade_value_usd,dataset_type,source_side
2022,India,European Union,European Union,Import,60,Fabrics; knitted or crocheted,13050262.131,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,8,"Fruit and nuts, edible; peel of citrus fruit or melons",95090048.035,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,20,"Preparations of vegetables, fruit, nuts or other parts of plants",22169495.832,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,15499613.228,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,21,Miscellaneous edible preparations,43924724.439,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,57,Carpets and other textile floor coverings,13899854.394,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,52,Cotton,21474391.068,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",432076793.011,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,89,"Ships, boats and floating structures",66351907.589,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,41,Raw hides and skins (other than furskins) and leather,107463878.06,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",537390547.954,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",248726288.06,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,13,"Lac; gums, resins and other vegetable saps and extracts",30028823.189,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",13206541.919,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,76,Aluminium and articles thereof,744446254.836,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,40,Rubber and articles thereof,565751351.591,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",29088936.218,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,62,Apparel and clothing accessories; not knitted or crocheted,93039578.069,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,23,"Food industries, residues and wastes thereof; prepared animal fodder",56385890.105,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",288289259.8,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,95,"Toys, games and sports requisites; parts and accessories thereof",38898760.264,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",66824193.581,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,39,Plastics and articles thereof,2410485178.696,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,61,Apparel and clothing accessories; knitted or crocheted,60821910.111,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,17,Sugars and sugar confectionery,77967395.173,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,64,Footwear; gaiters and the like; parts of such articles,40158508.65,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,29,Organic chemicals,1907008397.794,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,79,Zinc and articles thereof,124298662.177,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,80,Tin; articles thereof,4510148.312,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",258121068.783,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",22828983.332,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,26,"Ores, slag and ash",44443187.666,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,1,Animals; live,2001905.469,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,91836.371,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",818640.005,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,88,"Aircraft, spacecraft, and parts thereof",4661041061.898,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3444715.83,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,57,Carpets and other textile floor coverings,487102327.517,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,99,Commodities not specified according to kind,62251374.133,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,81,"Metals; n.e.c., cermets and articles thereof",45388516.793,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,38,Chemical products n.e.c.,541912314.551,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,1,Animals; live,15396.624,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,7,Vegetables and certain roots and tubers; edible,146776847.631,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,73,Iron or steel articles,2224455422.123,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",379402842.462,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,20,"Preparations of vegetables, fruit, nuts or other parts of plants",233373223.397,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",224163133.713,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,76,Aluminium and articles thereof,2213728697.052,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",25149645.569,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",250344290.961,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,96,Miscellaneous manufactured articles,120647960.557,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",38127428.468,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",21099273.032,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,79,Zinc and articles thereof,445767995.297,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,54,Man-made filaments; strip and the like of man-made textile materials,236142467.501,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,41,Raw hides and skins (other than furskins) and leather,149918665.605,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",304063456.511,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,80,Tin; articles thereof,13277791.189,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,8,"Fruit and nuts, edible; peel of citrus fruit or melons",289910461.863,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,9,"Coffee, tea, mate and spices",665317734.545,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",253069350.198,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,29,Organic chemicals,6637749958.725,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,97,Works of art; collectors' pieces and antiques,1955090.086,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,65,Headgear and parts thereof,20164430.163,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",5184847473.126,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",258154182.951,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Export,23,"Food industries, residues and wastes thereof; prepared animal fodder",217592245.052,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,99,Commodities not specified according to kind,195883295.826,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,10,Cereals,37745609.884,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,93,Arms and ammunition; parts and accessories thereof,123766998.984,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",44749522.672,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",3958874.195,hs2,EU_reporter_reversed
2022,India,European Union,European Union,Import,5,Animal originated products; not elsewhere specified or included,11829270.146,hs2,EU_reporter_reversed
