typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","126043899.328","126043899.328","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","557027.629","0","557027.629","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","490047635.667","490047635.667","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","17","Sugars and sugar confectionery","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23316073.189","0","23316073.189","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","17","Sugars and sugar confectionery","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","30931733.409","30931733.409","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","18","Cocoa and cocoa preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1371319.493","0","1371319.493","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","18","Cocoa and cocoa preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","26185665.124","26185665.124","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","19","Preparations of cereals, flour, starch or milk; pastrycooks' products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1398648.714","0","1398648.714","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","19","Preparations of cereals, flour, starch or milk; pastrycooks' products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","121107620.905","121107620.905","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","20","Preparations of vegetables, fruit, nuts or other parts of plants","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11264560.544","0","11264560.544","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","20","Preparations of vegetables, fruit, nuts or other parts of plants","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","152409908.632","152409908.632","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","21","Miscellaneous edible preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","35380997.826","0","35380997.826","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","21","Miscellaneous edible preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","164841547.907","164841547.907","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","307966690.161","0","307966690.161","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","8319221.193","8319221.193","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","23","Food industries, residues and wastes thereof; prepared animal fodder","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","21762633.057","0","21762633.057","4","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","23","Food industries, residues and wastes thereof; prepared animal fodder","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","262506517.018","262506517.018","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","M","Import","842","USA","USA","0","W00","World","H5","HS","true","24","Tobacco and manufactured tobacco substitutes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","399018.394","0","399018.394","4","false","true",
